	docid	src	tgt	score
3225	429854C22898863F3C29B42947482DA4920F8147	Traditionnellement, le ton et la syllabe de base correspondant à une syllabe donnée sont reconnus séparément.	Conventionally, the tone and base syllable corresponding to a syllable are separately recognized by using a tone recognizer and a base syllable recognizer, respectively.	0.6728515625
3226	429854C22898863F3C29B42947482DA4920F8147	Dans cet article, on propose une approche de la reconnaissance des syllabes en Madarin basée sur la classification d'unités sub-syllabiques: parties initiales, finales et transitions.	In this paper, we propose a framework for Mandarin syllable recognition based on the classification of sub-syllabic units such as initials, finals and transitions.	0.81640625
3227	429854C22898863F3C29B42947482DA4920F8147	Les unités finales sont classées en fonction des variations des tons pour optimiser les possibilités de discrimination tonale.	The final units are classified in accordance with the variations of tones to enhance the capability of tone discrimination.	0.875
3228	429854C22898863F3C29B42947482DA4920F8147	Nous avons développé un système de reconnaissance des syllabes en Mandarin qui utilise des modèles de Markov cachés (HMM) à partir de paramètres cepstraux et dans lequel les syllabes de base et leurs tons associés sont reconnus conjointement.	By using hidden Markov models (HMM) based on LPC-derived cepstral parameters, we develop a Mandarin syllable recognizer in which base syllables and their corresponding tones are jointly recognized.	0.7568359375
3229	429854C22898863F3C29B42947482DA4920F8147	Les résultats expérimentaux montrent que ce système fournit une taux de reconnaissance plus élevé que les systèmes de reconnaissance de syllabes tranditionnels quand on utilise une quantité suffisante de données d'apprentissage.	Experimental results indicate that the proposed syllable recognizer yields higher recognition rates than the conventional syllable recognizer does when sufficient amount of training data is used.	0.78759765625
3230	429854C22898863F3C29B42947482DA4920F8147	On montre également que les performances de ce système peuvent être améliorées en y incorporant un système de reconnaissance de tons.	We also show that the performance of the proposed syllable recognizer can be further improved with the incorporation of a tone recognizer.	0.6455078125
3231	06EF11159574A6AEC2FE1A7313D2136328FA67AE	Nous explorons l’utilisation de représentations dérivées de l’analyse multirésolution de la parole et de l’opérateur d’énergie de Teager pour la classification de la parole de conducteurs en condition de stress.	We explore the use of features derived from multiresolution analysis of speech and the Teager energy operator for classification of drivers’ speech under stressed conditions.	0.80419921875
3232	06EF11159574A6AEC2FE1A7313D2136328FA67AE	Nous appliquons cette analyse à corpus d’énoncés courts pour créer des fonctions discriminantes dépendantes du locuteur pour quatre catégories de stress.	We apply this set of features to a database of short speech utterances to create user-dependent discriminants of four stress categories.	0.763671875
3233	06EF11159574A6AEC2FE1A7313D2136328FA67AE	En outre nous adressons le problème du choix d’une échelle temporelle appropriée pour catégoriser les données.	In addition we address the problem of choosing a suitable temporal scale for representing categorical differences in the data.	0.7685546875
3234	06EF11159574A6AEC2FE1A7313D2136328FA67AE	Ceci mène à deux approches pour la modélisation.	This leads to two modeling approaches.	0.88232421875
3235	06EF11159574A6AEC2FE1A7313D2136328FA67AE	Dans la première approche, la dynamique des variables issues de l’analyse d’un énoncé donné est supposée pertinente pour la classification.	In the first approach, the dynamics of the feature set within the utterance are assumed to be important for the classification task.	0.732421875
3236	06EF11159574A6AEC2FE1A7313D2136328FA67AE	Ces variables sont alors modélisées au moyen de réseaux bayésiens dynamiques (DBN) ou par un mélange des modèles de Markov cachés (M-HMM).	These features are then classified using dynamic Bayesian network models as well as a model consisting of a mixture of hidden Markov models (M-HMM).	0.7880859375
3237	06EF11159574A6AEC2FE1A7313D2136328FA67AE	Pour la seconde approche, nous ne gardons que les valeurs moyennes de ces variables pour chaque énoncé.	In the second approach, we define an utterance-level feature set by taking the mean value of the features across the utterance.	0.52587890625
3238	06EF11159574A6AEC2FE1A7313D2136328FA67AE	Le vecteur résultant est alors modélisé au moyen d’une machine à support de vecteur et d’un perceptron multicouches.	This feature set is then modeled with a support vector machine and a multilayer perceptron classifier.	0.5283203125
3239	06EF11159574A6AEC2FE1A7313D2136328FA67AE	Nous comparons les performances de ces deux approches à un tirage aléatoire (25%), les meilleurs résultats étant obtenus avec le mélange de modèles dépendant du locuteur (96,44% sur les données d’apprentissage, et 61,20% sur un jeu de test distinct).	We compare the performance on the sparser and full dynamic representations against a chance-level performance of 25% and obtain the best performance with the speaker-dependent mixture model (96.4% on the training set, and 61.2% on a separate testing set).	0.57373046875
3240	06EF11159574A6AEC2FE1A7313D2136328FA67AE	Nous étudions également les performances de modèles indépendants du locuteur.	We also investigate how these models perform on the speaker-independent task.	0.62890625
3241	06EF11159574A6AEC2FE1A7313D2136328FA67AE	Bien que les performances se dégradent par rapport des modèles spécifiques aux locuteurs, le mélange de modèles surpasse encore les autres modèles et obtient un taux de reconnaissance sensiblement meilleur qu’un tirage aléatoire (80,42 sur les données d’apprentissage, et 51,22% sur le jeu de test).	Although the performance of the speaker-independent models degrades with respect to the models trained on individual speakers, the mixture model still outperforms the competing models and achieves significantly better than random recognition (80.4% on the training set, and 51.2% on a separate testing set).	0.59326171875
3242	BABDD31596EB7220AAC11FB7D8ABF372A0F44AFC	L'article décrit le développement et l'évaluation du module de conversion graphème-phonème d'un système complet de synthèse en temps réel développé à l'Université de Macquarie.	This paper describes the development and evaluation of the grapheme-to-phoneme sub-system of a complete real-time synthesis system under development at Macquarie University.	0.80029296875
3243	BABDD31596EB7220AAC11FB7D8ABF372A0F44AFC	Le module est centré sur une base de données lixicales qui contient entre 4000 et 5000 mots anglais fréquents. Celle-ci contient également un ensemble de règles de conversion graphème/phonème ainsi qu'un sous-module de suppression des suffixes.	It has been developed around a lexicon knowledge base which contains the 4000–5000 most common English words and which has been augmented by a suffix stripper and a set of grapheme to phoneme rules.	0.638671875
3244	BABDD31596EB7220AAC11FB7D8ABF372A0F44AFC	L'évaluation du système a été grandement facilitée par l'usage de statistiques pondérées qui reflètent la fréquence d'occurrence de chaque mot contenu dans les corpus LOB et Brown de l'anglais.	Evaluation and development of this system has been facilitated by using weighted statistics which reflect the frequency of occurence of each word in the LOB and Brown corpora of English.	0.81982421875
3245	BABDD31596EB7220AAC11FB7D8ABF372A0F44AFC	Ces statistiques sont déduites d'une base de données de mots test qui inclut pour chaque mot toutes les prononciations acceptables de l'australien (selon le dictionnaire de Macqaurie) ainsi que leur fréquences d'après LOB et Brown.	These statistics are derived from a test word database which includes all acceptable Australian pronunciations (as defined by the Macquarie Dictionary) of each word, as well as their LOB and Brown frequency counts.	0.81640625
3246	BABDD31596EB7220AAC11FB7D8ABF372A0F44AFC	La prononciation adoptée par le système est comparée à celle du dictionnaire Macquarie. Elle reco̧it un score qui est proportionnel à sa fréquence dans les deux corpus.	The pronunciation derived by the system is compared to the Macquarie Dictionary pronunciations and given a score proportional to its frequency in the two corpora.	0.748046875
3247	BABDD31596EB7220AAC11FB7D8ABF372A0F44AFC	Ces scores facilitent les décisions quant aux modifications des règles et du lexique afin d'obtenir une amélioration maximale des performances globales sur un texte ordinaire.	These scores facilitate decisions to be made about which alterations to the rules or lexicon will have the greatest effect on total system accuracy in ordinary running text (as reflected by the corpora frequencies).	0.59326171875
3248	46CECACC7575DF91E0846230A4E3FE3E7A862658	Les formes participiales des temps composés font l’objet d’un traitement particulier chez les grammairiens des différentes langues romanes depuis la Renaissance.	The participles of compound tenses have been the subject of special treatment among grammarians of Romance languages since the Renaissance.	0.67236328125
3249	46CECACC7575DF91E0846230A4E3FE3E7A862658	Les formes participiales posent en effet un problème assez spécifique, dès lors que dans ces vernaculaires elles présentent des propriétés incompatibles avec la classe du participe telle que la définit la tradition latine.	Such forms raise a fairly specific issue since their properties do not appear to be compatible with the class of participles as the Latin tradition defines it.	0.771484375
3250	46CECACC7575DF91E0846230A4E3FE3E7A862658	Certains proposent de recatégoriser ces formes en leur affectant une désignation ou une nouvelle classe avec des propriétés plus adaptées.	Some suggest recategorizing these words by giving them a new designation or assigning them to a new class with more suitable properties.	0.79931640625
3251	46CECACC7575DF91E0846230A4E3FE3E7A862658	La mise en série des options théoriques relevées dans un corpus étendu (XV e-XVIII e s.) tend à souligner l’importance de cette manière d’appréhender les données qui mettent à l’épreuve le modèle descriptif latin.	This study brings together a series of texts (15th-18th centuries) in which theoretical options are proposed, and it highlights the importance of recategorization for dealing with data that challenge the Latin descriptive model.	0.6708984375
3252	46CECACC7575DF91E0846230A4E3FE3E7A862658	Par ailleurs, la récurrence et la commensurabilité des solutions théoriques dans diverses traditions montrent l’intérêt de sortir du cadre des histoires nationales.	Furthermore, the recurrence and commensurability of theoretical solutions in various traditions show the interest of going beyond the framework of national histories.	0.88818359375
3253	6575FB1FA1D889BC464A55F694575FEE67842528	Nous décrivons un corpus de monosyllabes servant à tester l'intelligibilité des consonnes en parole synthétique.	This paper describes a monosyllabic corpus for use in testing the consonant intelligibility of synthesized speech.	0.8115234375
3254	6575FB1FA1D889BC464A55F694575FEE67842528	Ce corpus se différencie de ceux utilisés pour d'autres tests en ce qu'il recouvre une large variété de sons de l'anglais et est utile pour le diagnostic et pour l'évaluation comparative.	It differs from those used in other tests in that it spans a wide variety of English sounds and is thus useful for diagnosis as well as for comparative assessment.	0.810546875
3255	6575FB1FA1D889BC464A55F694575FEE67842528	Les résultats obtenus avec certains tests “standards” d'intelligibilité utilisant un matériel phonétique restreint pourraient ne pas être représentatifs de l'intelligibilité d'un plus grand échantillon réellement représentatif de l'anglais.	Some “standard” tests of intelligibility use restricted phonetic material, which is possibly easier to understand than a representative sample of English; thus, the results from those tests may not reflect the intelligibility of a wider sample of speech.	0.78173828125
3256	6575FB1FA1D889BC464A55F694575FEE67842528	Pour illustrer ceci, nous présentons les résultats d'une comparaison effectuée sur une ligne téléphonique entre un synthétiseur de demi-syllabes actuellement en développment à Bellcore (“Orator”), un synthétiseur déjà commercialisé et basé sur les phonèmes et de la parole naturelle produite par deux locuteurs.	For illustration, we present the results of a telephone comparison between a demisyllable synthesizer currently being developed at Bellcore (“Orator”), a commercially available phoneme-based synthesizer, and natural speech obtained from 2 talkers.	0.68994140625
3257	6575FB1FA1D889BC464A55F694575FEE67842528	Ces données de parole naturelle pourraient être utilisées par d'autres laboratoires désireux de comparer l'intelligibilité des consonnes d'autres systèmes de synthèse par rapport à la parole naturelle.	The natural speech data can be used by other laboratories wishing to compare the consonant intelligibility of other synthesis systems to natural speech.	0.79833984375
3258	6D2B4A453ED9C02C84E137A29FC3C1B1963AABB4	Nous proposons un algorithme amélioré de filtrage du bruit multiplicatif, en traitement d'images numériques basé sur un développement homomorphique spatial.	In this paper we suggest an improved algorithm for filtering multiplicative noise.	0.50439453125
3259	6D2B4A453ED9C02C84E137A29FC3C1B1963AABB4	Nous avons adopté une approche simple pour évaluer la statistique locale et supposé que la distribution locale de l'image originale est uniforme, ceci afin de traduire une méconnaissance de la probabilité originale qui peut être quelconque	We opted for a simple method to evaluate local statistics and we supposed that the local distribution of the original image was uniform in order to express our Jack of knowledge about the original probability function.	0.63330078125
3260	6D2B4A453ED9C02C84E137A29FC3C1B1963AABB4		The algorithm is based on spatial homomorphic development.	0.2496337890625
3261	6D2B4A453ED9C02C84E137A29FC3C1B1963AABB4	L'algorithme proposé est efficace aussi bien pour des bruits importants que pour des bruits faibles.	The proposed algorithm is effective for high noise as well as for low.	0.75048828125
3262	93CCAC0A0A11B1AEB65FAC828799E550FCCE1504	Dans les bases hétérogènes, les images appartiennent souvent à différentes classes thématiques et nécessitent une large description permettant leur reconnaissance.	In heterogeneous databases, images often provided from different sources and belong to different topics, hence there is a need for a large description to ensure efficient representation of their content.	0.8369140625
3263	93CCAC0A0A11B1AEB65FAC828799E550FCCE1504	Cependant, les caractéristiques utilisées ne sont pas toujours adaptées au contenu de la base d’images considérée.	However, extracted features are not always adapted to the considered image database.	0.7705078125
3264	93CCAC0A0A11B1AEB65FAC828799E550FCCE1504	Nous proposons dans cet article une nouvelle approche se basant sur deux originalités, à savoir la sélection adaptative de caractéristiques et la classification multi- modèle intitulée MC-MM.	In this paper we propose a new image recognition approach based on two innovations, namely adaptive feature selection and Multi-Model Classification Method (MC-MM).	0.78369140625
3265	93CCAC0A0A11B1AEB65FAC828799E550FCCE1504	La sélection adaptative permet de ne considérer que les caractéristiques les mieux adaptées au contenu de la base d’images utilisée.	The adaptive selection considers only the most adapted features with the used image database content.	0.81201171875
3266	93CCAC0A0A11B1AEB65FAC828799E550FCCE1504	La méthode MC- MM assure la reconnaissance des images en se servant hiérarchiquement des caractéristiques sélectionnées.	The MC-MM method ensures image recognition using hierarchically selected features.	0.8642578125
3267	93CCAC0A0A11B1AEB65FAC828799E550FCCE1504	Les résultats expérimentaux obtenus confirment l’efficacité et la robustesse de notre approche.	Experimental results confirm the effectiveness and the robustness of our proposed approach.	0.849609375
3268	4D94526C67A8BDFD38F583EF314A170DCA490650	Grâce aux progrès en technologie des transducteurs, en traitement du signal et en informatique, il est désormais possible de réaliser des saisies sonores de bonne qualité dans des zones spatiales données malgré des conditions acoustiques difficiles.	Advances in transducer technology, signal processing and computing make possible high-quality sound capture from designated spatial volumes under adverse acoustic conditions.	0.79638671875
3269	4D94526C67A8BDFD38F583EF314A170DCA490650	Les techniques de formation de voie et de filtrage adapté sont appliquées à des antennes bi- ou tri-dimensionnelles de capteurs.	The techniques of multiple beamforming and matched filtering are applied to two- and three-dimensional arrays of sensors.	0.72607421875
3270	4D94526C67A8BDFD38F583EF314A170DCA490650	La performance des antennes est évaluée de amnière préliminaire par la simulation informatique des salles et par une analyse des images de leur effet d'environnement.	Array performance is assessed in a preliminary way from computer simulations of rooms and from image characterization of the multipath environment.	0.60693359375
3271	4D94526C67A8BDFD38F583EF314A170DCA490650	Les résultats incitent à penser que des signaux de bonne qualité peuvent être récupérés dans des zones spatialement localisées de milieux fermés fortement réverbérants.	The results suggest that high-quality signals can be retrieved from spatially-selected volumes in severely reverberant enclosures.	0.814453125
3272	4D94526C67A8BDFD38F583EF314A170DCA490650	Réciproquement, on peut appliquer les mêmes techniques à la projection sonore spatialement sélective.	Reciprocally, the same techniques can be applied to spatially-selecteve sound projection.	0.77978515625
3273	0F26ACC804C46897F16B79ADE1CF4839C5562901	Ce papier présente une nouvelle approche pour l'égalisation des effets des lignes téléphoniques sur le signal observé à l'entrée d'un système de reconnaissance automatique de la parole afin d'augmenter la robustesse de ce système.	This paper presents a new approach to equalize the telephone line effects in the transmitted signal aiming at improving the performance of speech recognition systems.	0.7822265625
3274	0F26ACC804C46897F16B79ADE1CF4839C5562901	Un filtrage adaptatif est implanté dans un schéma d'égalisation aveugle. En se basant sur des statistiques du signal l'effet du canal est déconvolué du signal transmis.	This new approach implements a blind equalization scheme where an adaptive filter, using some known statistics about the signals, deconvolves the channel from the transmitted signal.	0.658203125
3275	0F26ACC804C46897F16B79ADE1CF4839C5562901	Des mesures effectuées sur des données téléphoniques réelles confirment que les lignes téléphoniques introduisent des composantes convolutives dans le signal observé.	Measurements carried out on actual telephone data confirm that telephone lines introduce disturbing convolved components in speech signals.	0.71533203125
3276	0F26ACC804C46897F16B79ADE1CF4839C5562901	Les effets de ligne sont presque constants pour un appel donné mais varient d'un appel à un autre.	Line effects are almost constant for a given call but vary with the calls.	0.744140625
3277	0F26ACC804C46897F16B79ADE1CF4839C5562901	Le filtrage adaptif proposé est comparé à deux techniques classiques, la soustraction du cepstre à long terme et le filtrage passe-haut des trajectoires cepstrales.	The proposed adaptive filtering of the telephone line effects is compared to two conventional techniques, namely subtraction of the long-term cepstrum and highpass filtering of cepstral trajectories.	0.6044921875
3278	0F26ACC804C46897F16B79ADE1CF4839C5562901	Des expériences de reconnaissance en mode indépendant du locuteur sont effectuées sur des bases de données téléphoniques.	Recognition experiments are carried out on several telephone databases in a speaker-independent mode.	0.794921875
3279	0F26ACC804C46897F16B79ADE1CF4839C5562901	Les résultats montrent que la réduction des effets des lignes téléphoniques améliore les performances d'une manière significative.	The results show that reducing the channel effects significantly improves the recognition performance.	0.794921875
3280	0F26ACC804C46897F16B79ADE1CF4839C5562901	Ces résultats montrent aussi que la méthode proposée donne des meilleures performances que le filtrage passe-haut des trajectoires cepstrales.	Regarding the obtained error rates, the proposed adaptive filter yields better performance than the conventional highpass filters.	0.587890625
3281	0F26ACC804C46897F16B79ADE1CF4839C5562901	Néanmoins, la soustraction du cepstre à long terme, qui n'est pas une approche en ligne, reste légèrement plus performante que l'approche proposée.	However, this adaptive filtering is not as good as the off-line cepstral subtraction technique where the long-term cepstrum is estimated on several recordings of a call.	0.42041015625
3282	0F26ACC804C46897F16B79ADE1CF4839C5562901	Quelques expériences ont été effectuées pour mesurer la quantité du signal nécessaire pour une bonne estimation des effets du canal.	Experiments were also conducted to measure the amount of speech data necessary to obtain a reliable estimate of channel effects.	0.86962890625
3283	0F26ACC804C46897F16B79ADE1CF4839C5562901	Il semble que moyenner les cepstres des trames sur quelques secondes de parole permette d'obtenir une estimation fiable du cepstre du canal.	Averaging cepstra vectors on a few seconds of speech produces a reliable estimate of the constant convolved perturbation.	0.408447265625
3284	1BA403587A0CD18373AF9DAFE5CBD2FC6C143491	Des voyelles produits dans un même contexte par des adultes, hommes et femmes, ont été analysées et transformées pour obtenir des représentations spectrales mesurables.	Vowels occurring in a constant context and spoken by male and female adults were analysed and transformed to obtain perceptually weighted spectral representations.	0.765625
3285	1BA403587A0CD18373AF9DAFE5CBD2FC6C143491	L'information phonématue contenue dans le spectre, ainsi que celle concernant le sexe du locuteur, a été examinée par classification automatiques sous des conditions variées, en utilisant la moyenne spectrale appropriée pour opérer une taxinomie des catégories.	The amount of talker, talker-sex and phoneme information in the spectra was investigated by means of machine classifications under various conditions using appropriate average spectra as classificatory categories.	0.4658203125
3286	1BA403587A0CD18373AF9DAFE5CBD2FC6C143491	Les pourcentages de classification obtenus selon cette méthode sont éleveés et ils montrent que, en ce qui concerne l'identité phonémique, un seul exemplaire de voyelle n'est pas aussi ambigu que peuvent le suggérer les mesures de formats.	The high percentages of correct classifications obtained indicate that a single vowel token is not as ambiguous with respect to phoneme identity as formant measurements suggest.	0.576171875
3287	1BA403587A0CD18373AF9DAFE5CBD2FC6C143491	Les resultats s'accordent avec ceux des expériences sur l'identification de voyelles pronocées par des locuteurs inconnus et qui montrent que la connaissance antérieure de la voix d'un locuteur n'est pas cruciale pour corriger l'identification.	The results agree with those of experiments investigating the identifiability of the vowels of unknown talkers which show that prior familiarity with a talker's voice is not crucial to correct identification.	0.72900390625
3288	1BA403587A0CD18373AF9DAFE5CBD2FC6C143491	Il peut être utile d'opérer un calibrage, particulièrement en fonction du sexe du locuteur, mais il est montré que la plus grande par de l'information néceessaire à cette normalisation est présente dans le spectre de l'exemplaire témoin.	Some degree of calibration to the talker may nevertheless be necessary, especially as regards talker sex, but it is shown that much of the information need for this normalization is available in the spectrum of the token to be normalized.	0.541015625
3289	1BA403587A0CD18373AF9DAFE5CBD2FC6C143491	Une procédure préliminaire de normalisation algorithmique basée sur l'information spectrale contenue dans le témoin est présentée.	A preliminary algorithmic normalization procedure is presented which is based on spectral information contained in the token.	0.83447265625
3290	F54E1B5C60D15C526BBB7ECDEE2A1BAE0CC3A623	Les relations entre émotions et indices multimodaux ont été peu étudiées dans le cadre d'émotions autres que les émotions de base jouées par des acteurs.	Relations between emotions and multimodal behaviors have mostly been studied in the case of acted basic emotions.	0.58447265625
3291	F54E1B5C60D15C526BBB7ECDEE2A1BAE0CC3A623	Dans cet article nous présentons deux expériences permettant d’étudier ces relations par une démarche d'analyse-synthèse.	In this paper, we describe two experiments studying these relations with a copy-synthesis approach.	0.7783203125
3292	F54E1B5C60D15C526BBB7ECDEE2A1BAE0CC3A623	Nous partons d’interviews télévisées montrant des comportements émotionnels naturels.	We start from video clips of TV interviews including real-life behaviors.	0.84130859375
3293	F54E1B5C60D15C526BBB7ECDEE2A1BAE0CC3A623	Un protocole et un schéma de codage ont été définis pour les annoter à plusieurs niveaux (contexte, émotion, multimodalité).	A protocol and a coding scheme have been defined for annotating these clips at several levels (context, emotion, multimodality).	0.86328125
3294	F54E1B5C60D15C526BBB7ECDEE2A1BAE0CC3A623	La première expérience manuelle a permis d'identifier les niveaux de représentation qui interviennent pour faire rejouer ces comportements par un agent expressif.	The first experiment enabled to manually identify the levels of representation required for replaying the annotated behaviors by an expressive agent.	0.75
3295	F54E1B5C60D15C526BBB7ECDEE2A1BAE0CC3A623	La deuxième expérience fait intervenir une extraction automatique à partir des annotations multimodales.	The second experiment involved automatic extraction of information from the multimodal annotations.	0.85791015625
3296	F54E1B5C60D15C526BBB7ECDEE2A1BAE0CC3A623	Une telle démarche permet d'apporter des connaissances sur les relations complexes entre émotions et multimodalité.	Such an approach enables to study the complex relations between emotion and multimodal behaviors.	0.857421875
3297	43B7A52664AB61C3C8E0EA2ED92AA47F11567E14	Cet article présente une nouvelle approche de l’analyse et de la synthèse paramétriques de la parole basée sur l’élaboration d’un modèle du résidu du filtre inverse de la prédiction linéaire dans le domaine fréquentiel. Ce modèle fait intervenir la recherche d’une structure harmonique et de la période fondamentale, l’analyse en sous-bandes du signal pour la détermination de «proportions de voisement» de sorte à rendre la décision voisé-non voisé progressive et fonction de la fréquence.	This article describes a new approach for parametric analysis and synthesis of speech. It is based on the frequency domain modelling of the residual signal of an LPC analysis, including an harmonic structure and pitch extraction, and a sub-band analysis in order to determine a «voiced-unvoiced ratio» variable with frequency.	0.50634765625
3298	43B7A52664AB61C3C8E0EA2ED92AA47F11567E14	Cette représentation paramétrique du signal résiduel est associée aux paramètres LPC habituels pour la transmission ou la mémorisation.	This residue parametric representation is added to the classical LPC parameters for transmission or memorisation.	0.8173828125
3299	43B7A52664AB61C3C8E0EA2ED92AA47F11567E14	Le système ainsi créé présente la souplesse des systèmes paramétriques et est bien adapté aux problèmes de connexion entre trames intervenant dans les applications de synthèse à partir du texte.	Our system presents of course the flexibility of parametrical systems and is well adapted to frame to frame transition problems encountered.in text-to-speech applications.	0.70654296875
3300	132CB31FEE74AB895B99B601F1E8ACDB2C21769B	Un aspect bien connu de la prononciation anglaise est l'existence de consonnes syllabiques.	A familiar aspect of English pronunciation is the occurrence of syllabic consonants.	0.79150390625
3301	132CB31FEE74AB895B99B601F1E8ACDB2C21769B	On considère en général la syllabicité consonantique comme une conséquence de l'élision vocalique, en suggérant que par exemple la prononciation du mot “button” comme /bλtm/ est la réalisation d'une forme sous-jacente /bλtən/ ou même /bλt⊃n/.	It is common to treat consonantal syllabicity as a consequence of vowel elision, implying that, for example, the pronunciation of “button” as /bλtn/ is the realisation of underlying /bλtən/ (or even /bλt⊃n/).	0.67626953125
3302	132CB31FEE74AB895B99B601F1E8ACDB2C21769B	Puisque l'élision est un phénomène soumis ă l'influence du style parlé, il semblerait donc que dans le parler rapide ou familier on devrait s'attendre à trouver davantage de cas de consonnes syllabiques, et moins de cas de voyelles non-accentuées suivies de consonnes continues.	Since elision is a phenomenon that is subject to the influence of speaking style, it would seem to follow that in rapid or casual speech we should expect to find more cases of syllabic consonants and fewer cases of unstressed vowels followed by continuant consonants.	0.58154296875
3303	132CB31FEE74AB895B99B601F1E8ACDB2C21769B	Cette communication se propose de montrer que le phénomène n'est pas si simple: nous examinons les problèmes qui font obstacle à nos tentatives de reconnaissance automatique des syllabes et autres unités inférieures au mot et considérons les facteurs phonotactiques et phonétiques qui peuvent permettre de les résoudre.	This paper sets out to show that the phenomenon is not this simple: we look at problems that confront our attempts at the automatic recognition of syllables and other sub-word units, and consider phonotactic and phonetic factors that may help to resolve them.	0.79541015625
3304	0AD49BAF877E4B0D6BCA3042D0894E61FEB6B071	Nous présentons un nouvel environnement de programmation visuelle (V4Miner) pour l’extraction interactive de connaissances à partir de données. La plate-forme utilise simultanément un ensemble de méthodes de visualisation et d’apprentissage automatique permettant de découvrir de manière intuitive, interactive et rétroactive des connaissances.	The visual data flow environment called V4Miner simultaneously uses a set of interactive techniques, visualization methods and machine learning algorithms to discover knowledge in an intuitive, interactive and retroactive way.	0.7724609375
3305	0AD49BAF877E4B0D6BCA3042D0894E61FEB6B071	La tâche de fouille est exprimée sous la forme d’un flot graphique de données où une méthode est représentée par un composant graphique de JavaBeans, la communication entre les méthodes se base sur un bus de données.	A data mining task is easily expressed by a graphical visual data flow where a method is represented by a graphic JavaBeans component, the communication between methods is based on a data bus.	0.818359375
3306	0AD49BAF877E4B0D6BCA3042D0894E61FEB6B071	L’utilisateur peut créer et contrôler totalement le processus d’extraction de connaissances sans aucune programmation.	The user can create and fully control the discovery process without any programming.	0.8740234375
3307	0AD49BAF877E4B0D6BCA3042D0894E61FEB6B071	Notre plate-forme de programmation visuelle permet d’une part de réduire la complexité d’une tâche de fouille de données et, d’autre part, d’améliorer la qualité et la compréhensibilité des résultats obtenus.	The visual data flow makes it possible on the one hand to reduce the complexity of an analysis task and on the other hand to improve quality and users ’ comprehensibility of the obtained results.	0.7783203125
3308	0AD49BAF877E4B0D6BCA3042D0894E61FEB6B071	Des premiers résultats sont présentés sur des ensembles de données du Kent Ridge Bio Medical Dataset Repository.		0.203369140625
3309	DB05EB06582AFE13EFC42EF064520DA7C4C4E820	Dans cette contribution, nous proposons d'évaluer la qualité de différents algorithmes de réduction de la palette couleur d'une image.	This paper deals with quality assessment of color images dedicated to quantization algorithms.	0.488037109375
3310	DB05EB06582AFE13EFC42EF064520DA7C4C4E820	Deux techniques originales sont particulièrement détaillées (avec deux variantes pour chacune d'elles): l'une basée sur la transformation du boulanger et l'autre employant la matrice des palettes locales.	Two methods are described in details, one using the baker's transform and the other using the matrix of local pallets.	0.76708984375
3311	DB05EB06582AFE13EFC42EF064520DA7C4C4E820	Dans la campagne d'évaluation, les résultats de ces deux techniques sont comparés à ceux d'algorithmes standards tels que «median cut», «octree» et «split & merge».	In this assessment campaign, the results of the described techniques are compared to those of standard algorithms such as median cut, octree and split & merge.	0.85107421875
3312	DB05EB06582AFE13EFC42EF064520DA7C4C4E820	L'évaluation se veut à la fois objective (utilisation d'une métrique et de descripteurs locaux de qualité) et subjective (utilisation d'expériences psycho-visuelles).	Both objective and subjective assessment are performed.	0.701171875
3313	DB05EB06582AFE13EFC42EF064520DA7C4C4E820	En effet, l'usage seul d'une métrique n'intègre pas la notion de HVS (Human Visual System).	The need of subjective evaluation comes from the fact that the usual metrics do not integrate the HVS (Human Visual System).	0.54248046875
3314	DB05EB06582AFE13EFC42EF064520DA7C4C4E820	La couleur étant davantage considérée comme propriété perceptuelle que comme donnée quantitative, une mesure classique ne peut décrire correctement l'altération que subit une image lors d'une réduction des couleurs.	While the color is more considered as perceptual property than a quantitative data, these standard metrics fail in describing image distortion.	0.75244140625
3315	DB05EB06582AFE13EFC42EF064520DA7C4C4E820	Les résultats de la campagne d'évaluation psycho-visuelle montrent une fois de plus que les métriques classiques sont souvent en contradiction avec la perception humaine de la couleur.	The preliminary results of the assessment campaign show that the described methods give good results with regards to the former ones.	0.432373046875
3316	114DEB1433AFB7FA793F45AD06229EB261E90F0E	Cet article examine les caractéristiques de l'intonation de plusieurs types de “non-mots” comme les chiffres, dates, heures et abréviations, que l'on trouve dans des textes et qui sont aisément identifiables.	This paper examines the intonational characteristics of a number of types of non-word, e.g. numbers, dates, times and other abbreviations, which occur in text and are readily identifiable.	0.7548828125
3317	114DEB1433AFB7FA793F45AD06229EB261E90F0E	Ces non-mots posent souvent des problèmes aux systèmes de synthèse à partir du texte. Nous considérons toutefois que la facilité avec laquelle ils peuvent être identifiés ainsi que la prédictabilité de leur contenu sémantique et pragmatique rend leur intonation plus régulière et donc plus aisément modélisable que d'autres éléments textuels.	These phenomena are often treated as problems for text-to-speech systems, but we take the view that the ease with which they can be identified and the relative predictability of their semantic or pragmatic content makes their intonational behaviour more regular and therefore easier to model than the behaviour of other areas of text.	0.62353515625
3318	114DEB1433AFB7FA793F45AD06229EB261E90F0E	Cet article présente des illustrations de ce phénomène et propose des heuristiques pour sa prise en compte dans un système automatique.	Examples of such phenomena are presented, and heuristics for their treatment by an automatic system are proposed.	0.84521484375
